name,repository,pkg_mng
glbits,https://github.com/rlipsc/glbits,nimble
host,https://github.com/RainbowAsteroids/host,nimble
mort,https://github.com/jyapayne/mort,nimble
libfuzzer,https://github.com/planetis-m/libfuzzer,nimble
nimcrypt,https://github.com/napalu/nimcrypt,nimble
nimfuzzy,https://github.com/genotrance/nimfuzzy,nimble
manu,https://github.com/planetis-m/manu,nimble
antlr4nim,https://github.com/jan0sc/antlr4nim,nimble
Kinto,https://github.com/OpenSystemsLab/kinto.nim,nimble
illwill,https://github.com/johnnovak/illwill,nimble
ttmath,https://github.com/status-im/nim-ttmath,nimble
normalize,https://github.com/nitely/nim-normalize,nimble
nimcl,https://github.com/andreaferretti/nimcl,nimble
pythonfile,https://github.com/achesak/nim-pythonfile,nimble
tecs,https://github.com/Timofffee/tecs.nim,nimble
alea,https://github.com/andreaferretti/alea,nimble
ndbex,https://github.com/Senketsu/nim-db-ex,nimble
dnsstamps,https://github.com/alaviss/dnsstamps,nimble
translation,https://github.com/juancarlospaco/nim-tinyslation,nimble
prologue,https://github.com/planety/Prologue,nimble
syllables,https://github.com/tonogram/nim-syllables,nimble
msgpack4nim,https://github.com/jangko/msgpack4nim,nimble
coco,https://github.com/samuelroy/coco,nimble
gyaric,https://github.com/jiro4989/gyaric,nimble
github_release,https://github.com/kdheepak/github-release,nimble
omnilog,https://github.com/nim-appkit/omnilog,nimble
tempfile,https://github.com/OpenSystemsLab/tempfile.nim,nimble
spacy,https://github.com/treeform/spacy,nimble
adb,https://github.com/Yardanico/nim-adb,nimble
daemon,https://github.com/status-im/nim-daemon,nimble
bisect,https://github.com/berquist/bisect,nimble
notifications,https://github.com/dom96/notifications,nimble
karax,https://github.com/karaxnim/karax/,nimble
tuples,https://github.com/MasonMcGill/tuples,nimble
ruby,https://github.com/ryukoposting/ruby-nim,nimble
zhsh,https://github.com/PMunch/zhangshasha,nimble
ranges,https://github.com/status-im/nim-ranges,nimble
elvis,https://github.com/mattaylor/elvis,nimble
kombinator,https://gitlab.com/EchoPouet/kombinator,nimble
pluginmanager,https://github.com/samdmarshall/plugin-manager,nimble
nimAES,https://github.com/jangko/nimAES,nimble
finalseg,https://github.com/bung87/finalseg,nimble
xlsx,https://github.com/xflywind/xlsx,nimble
openstreetmap,https://github.com/juancarlospaco/nim-openstreetmap,nimble
nimarrow,https://github.com/emef/nimarrow,nimble
ago,https://github.com/daehee/ago,nimble
animatecss,https://github.com/thisago/animatecss,nimble
unicodeplus,https://github.com/nitely/nim-unicodeplus,nimble
nint128,https://github.com/rockcavera/nim-nint128,nimble
digitalocean,https://github.com/treeform/digitalocean,nimble
murmurhash,https://github.com/cwpearson/nim-murmurhash,nimble
binstreams,https://github.com/johnnovak/nim-binstreams,nimble
nimx,https://github.com/yglukhov/nimx,nimble
ensem,https://github.com/JeffersonLab/ensem,nimble
simplepng,https://github.com/jrenner/nim-simplepng,nimble
choosenimgui,https://github.com/ThomasTJdev/choosenim_gui,nimble
itn,https://github.com/achesak/nim-itn,nimble
inumon,https://github.com/dizzyliam/inumon,nimble
Palette,https://github.com/momeemt/Palette,nimble
aria,https://github.com/juancarlospaco/aria,nimble
python,https://github.com/nim-lang/python,nimble
vector,https://github.com/tontinton/vector,nimble
telenim,https://github.com/Yardanico/telenim,nimble
nimclutter,https://github.com/KeepCoolWithCoolidge/nimclutter,nimble
ulid,https://github.com/adelq/ulid,nimble
nimrcon,https://github.com/mcilya/nimrcon,nimble
BitVector,https://github.com/MarcAzar/BitVector,nimble
sections,https://github.com/c0ffeeartc/nim-sections,nimble
reactorfuse,https://github.com/zielmicha/reactorfuse,nimble
pararules,https://github.com/paranim/pararules,nimble
openweathermap,https://github.com/juancarlospaco/nim-openweathermap,nimble
fnmatch,https://github.com/achesak/nim-fnmatch,nimble
dumpincludes,https://github.com/treeform/dumpincludes,nimble
chroma,https://github.com/treeform/chroma,nimble
nimcfitsio,https://github.com/ziotom78/nimcfitsio,nimble
arraymancer_vision,https://github.com/edubart/arraymancer-vision,nimble
utils,https://github.com/nim-appkit/utils,nimble
vla,https://github.com/bpr/vla,nimble
minhook,https://github.com/khchen/minhook,nimble
cache,https://github.com/planety/cached,nimble
taskqueue,https://github.com/jackhftang/taskqueue.nim,nimble
nery,https://github.com/David-Kunz/Nery,nimble
omni,https://github.com/vitreo12/omni,nimble
wyhash,https://github.com/jackhftang/wyhash.nim,nimble
sha1ext,https://github.com/CORDEA/sha1ext,nimble
torm,https://github.com/enimatek-nl/torm,nimble
staticglfw,https://github.com/treeform/staticglfw,nimble
nesper,https://github.com/elcritch/nesper,nimble
delight,https://github.com/liquid600pgm/delight,nimble
baker,https://github.com/jasonrbriggs/baker,nimble
witai,https://github.com/xmonader/witai-nim,nimble
imgcat,https://github.com/not-lum/imgcat,nimble
eachdo,https://github.com/jiro4989/eachdo,nimble
mongo,https://github.com/nim-lang/mongo,nimble
jscanvas,https://github.com/planetis-m/jscanvas,nimble
pg_util,https://github.com/hiteshjasani/nim-pg-util,nimble
nimsl,https://github.com/yglukhov/nimsl,nimble
nimhttpd,https://github.com/h3rald/nimhttpd,nimble
nanim,https://github.com/ErikWDev/nanim/,nimble
stacks,https://github.com/rustomax/nim-stacks,nimble
openapi,https://github.com/disruptek/openapi,nimble
py2nim,https://github.com/Niminem/Py2Nim,nimble
guildenstern,https://github.com/olliNiinivaara/GuildenStern,nimble
gameoflife,https://github.com/jiro4989/gameoflife,nimble
linalg,https://github.com/andreaferretti/linear-algebra,nimble
sparseset,https://github.com/planetis-m/sparseset,nimble
nimterop,https://github.com/genotrance/nimterop,nimble
nimfmt,https://github.com/FedericoCeratto/nimfmt,nimble
googlesearch,https://github.com/xyb/googlesearch.nim,nimble
akane,https://github.com/ethosa/akane,nimble
zopflipng,https://github.com/bung87/zopflipng,nimble
statsd_client,https://github.com/FedericoCeratto/nim-statsd-client,nimble
joyent_http_parser,https://github.com/nim-lang/joyent_http_parser,nimble
unicode_numbers,https://github.com/Aearnus/unicode_numbers,nimble
nesm,https://gitlab.com/xomachine/NESM,nimble
notification,https://github.com/SolitudeSF/notification,nimble
owo,https://github.com/lmariscal/owo,nimble
kaitai_struct_nim_runtime,https://github.com/kaitai-io/kaitai_struct_nim_runtime,nimble
docx,https://github.com/xflywind/docx,nimble
denim_ui_canvas,https://github.com/nortero-code/denim-ui-canvas,nimble
diff,https://github.com/mark-summerfield/diff,nimble
lastfm,https://gitlab.com/tandy1000/lastfm-nim,nimble
deser_json,https://github.com/gabbhack/deser_json,nimble
filetype,https://github.com/jiro4989/filetype,nimble
parselicense,https://github.com/juancarlospaco/parselicense,nimble
autotyper,https://github.com/kijowski/autotyper,nimble
servclip,https://gitlab.com/lurlo/servclip,nimble
bytesequtils,https://github.com/Clonkk/bytesequtils,nimble
systimes,https://github.com/GULPF/systimes,nimble
cairo,https://github.com/nim-lang/cairo,nimble
govee,https://github.com/nonimportant/nim-govee,nimble
rtree,https://github.com/stefansalewski/RTree,nimble
logit,https://github.com/Miqueas/Logit,nimble
notmuch,https://github.com/samdmarshall/notmuch.nim,nimble
yaml,https://github.com/flyx/NimYAML,nimble
uri2,https://github.com/achesak/nim-uri2,nimble
hts,https://github.com/brentp/hts-nim,nimble
mime,https://github.com/enthus1ast/nimMime,nimble
qrcodegen,https://github.com/bunkford/qrcodegen,nimble
qr,https://github.com/ThomasTJdev/nim_qr,nimble
chrono,https://github.com/treeform/chrono,nimble
awsS3,https://github.com/ThomasTJdev/nim_awsS3,nimble
pathname,https://github.com/RaimundHuebel/nimpathname,nimble
osutil,https://github.com/juancarlospaco/nim-osutil,nimble
tinypool,https://github.com/PhilippMDoerner/TinyPool,nimble
jhash,https://github.com/mjfh/nim-jhash,nimble
sugerror,https://github.com/quelklef/nim-sugerror,nimble
testutils,https://github.com/status-im/nim-testutils,nimble
rabbit,https://github.com/tonogram/rabbit,nimble
bcrypt,https://github.com/ithkuil/bcryptnim/,nimble
hastysite,https://github.com/h3rald/hastysite,nimble
webrtcvad,https://gitlab.com/eagledot/nim-webrtcvad,nimble
battery_widget,https://github.com/Cu7ious/nim-battery-widget,nimble
backoff,https://github.com/CORDEA/backoff,nimble
logue,https://github.com/planety/logue,nimble
nimlangserver,https://github.com/nim-lang/langserver,nimble
redismodules,https://github.com/luisacosta828/redismodules,nimble
steamworks,https://github.com/treeform/steamworks,nimble
nwnt,https://github.com/WilliamDraco/NWNT,nimble
z3nim,https://github.com/Double-oxygeN/z3nim,nimble
eth_p2p,https://github.com/status-im/nim-eth-p2p,nimble
hparse,https://github.com/haxscramper/hparse,nimble
nimcx,https://github.com/qqtop/nimcx,nimble
keyring,https://github.com/iffy/nim-keyring,nimble
parsetoml,https://github.com/NimParsers/parsetoml,nimble
ptrace,https://github.com/ba0f3/ptrace.nim,nimble
nsu,https://github.com/Senketsu/nsu,nimble
sdl2,https://github.com/nim-lang/sdl2,nimble
einheit,https://github.com/jyapayne/einheit,nimble
lapper,https://github.com/brentp/nim-lapper,nimble
names,https://github.com/pragmagic/names,nimble
quickcrypt,https://github.com/theAkito/nim-quickcrypt,nimble
geonames,https://github.com/achesak/nim-geonames,nimble
naylib,https://github.com/planetis-m/naylib,nimble
mongrel2,https://github.com/mahlonsmith/nim-mongrel2,nimble
passgen,https://github.com/rustomax/nim-passgen,nimble
uuids,https://github.com/pragmagic/uuids/,nimble
db_wrapper,https://github.com/sivchari/db_wrapper,nimble
nimterlingua,https://github.com/juancarlospaco/nim-internimgua,nimble
fusion,https://github.com/nim-lang/fusion,nimble
nimAGG,https://github.com/jangko/nimAGG,nimble
nimgen,https://github.com/genotrance/nimgen,nimble
pastebin,https://github.com/achesak/nim-pastebin,nimble
pwned,https://github.com/dom96/pwned,nimble
nimish,https://github.com/xflywind/nimish,nimble
blscurve,https://github.com/status-im/nim-blscurve,nimble
eth_keys,https://github.com/status-im/nim-eth-keys,nimble
watch_for_files,https://github.com/hamidb80/watch_for_files,nimble
unchained,https://github.com/SciNim/unchained,nimble
sol,https://github.com/davidgarland/sol,nimble
bionim,https://github.com/Unaimend/bionim,nimble
zxcvbnim,https://github.com/jiiihpeeh/zxcvbnim,nimble
react,https://github.com/andreaferretti/react.nim,nimble
nimcdl,https://gitlab.com/endes123321/nimcdl,nimble
shizuka,https://github.com/ethosa/shizuka,nimble
ssh2,https://github.com/ba0f3/ssh2.nim,nimble
openal,https://github.com/treeform/openal,nimble
sound,https://github.com/yglukhov/sound,nimble
cmixer_sdl2,https://github.com/rxi/cmixer_sdl2-nim,nimble
wave,https://github.com/jiro4989/wave,nimble
nimline,https://github.com/fragcolor-xyz/nimline,nimble
winres,https://github.com/codehz/nim-winres,nimble
fsnotify,https://github.com/planety/fsnotify,nimble
nimvisa,https://github.com/leeooox/nimvisa,nimble
osrm,https://github.com/juancarlospaco/nim-osrm,nimble
linear_models,https://github.com/ayman-albaz/linear-models,nimble
protocoled,https://github.com/planetis-m/protocoled,nimble
nimagehide,https://github.com/MnlPhlp/nimagehide,nimble
nim_miniz,https://github.com/h3rald/nim-miniz,nimble
scnim,https://github.com/capocasa/scnim,nimble
bitty,https://github.com/treeform/bitty/,nimble
cppstl,https://github.com/BigEpsilon/nim-cppstl,nimble
testrunner,https://github.com/FedericoCeratto/nim-testrunner,nimble
dotenv,https://github.com/euantorano/dotenv.nim,nimble
pylib,https://github.com/Yardanico/nimpylib,nimble
suru,https://github.com/de-odex/suru,nimble
nimSHA2,https://github.com/jangko/nimSHA2,nimble
sliceutils,https://github.com/metagn/sliceutils,nimble
ustring,https://github.com/rokups/nim-ustring,nimble
coverage,https://github.com/yglukhov/coverage,nimble
holst,https://github.com/ruivieira/nim-holst,nimble
stdarg,https://github.com/sls1005/stdarg,nimble
hpx,https://github.com/ct-clmsn/nim-hpx/,nimble
treesitter_c,https://github.com/genotrance/nimtreesitter?subdir=treesitter_c,nimble
treesitter_css,https://github.com/genotrance/nimtreesitter?subdir=treesitter_css,nimble
treesitter_c_sharp,https://github.com/genotrance/nimtreesitter?subdir=treesitter_c_sharp,nimble
treesitter_cpp,https://github.com/genotrance/nimtreesitter?subdir=treesitter_cpp,nimble
treesitter_rust,https://github.com/genotrance/nimtreesitter?subdir=treesitter_rust,nimble
treesitter_html,https://github.com/genotrance/nimtreesitter?subdir=treesitter_html,nimble
treesitter_ocaml,https://github.com/genotrance/nimtreesitter?subdir=treesitter_ocaml,nimble
treesitter_java,https://github.com/genotrance/nimtreesitter?subdir=treesitter_java,nimble
treesitter_php,https://github.com/genotrance/nimtreesitter?subdir=treesitter_php,nimble
treesitter_haskell,https://github.com/genotrance/nimtreesitter?subdir=treesitter_haskell,nimble
treesitter_scala,https://github.com/genotrance/nimtreesitter?subdir=treesitter_scala,nimble
treesitter_python,https://github.com/genotrance/nimtreesitter?subdir=treesitter_python,nimble
treesitter_bash,https://github.com/genotrance/nimtreesitter?subdir=treesitter_bash,nimble
treesitter_ruby,https://github.com/genotrance/nimtreesitter?subdir=treesitter_ruby,nimble
treesitter_go,https://github.com/genotrance/nimtreesitter?subdir=treesitter_go,nimble
treesitter_typescript,https://github.com/genotrance/nimtreesitter?subdir=treesitter_typescript,nimble
treesitter,https://github.com/genotrance/nimtreesitter?subdir=treesitter,nimble
treesitter_agda,https://github.com/genotrance/nimtreesitter?subdir=treesitter_agda,nimble
treesitter_javascript,https://github.com/genotrance/nimtreesitter?subdir=treesitter_javascript,nimble
kexpr,https://github.com/brentp/kexpr-nim,nimble
fftw3,https://github.com/SciNim/nimfftw3,nimble
luhncheck,https://github.com/sillibird/luhncheck,nimble
cliche,https://github.com/juancarlospaco/cliche,nimble
niml,https://github.com/jakubDoka/niml,nimble
netbuff,https://github.com/jakubDoka/netbuff,nimble
otplib,https://github.com/dimspith/otplib,nimble
ad,https://github.com/subsetpark/ad,nimble
sitmo,https://github.com/jxy/sitmo,nimble
egl,https://github.com/nimious/egl,nimble
xxhash,https://github.com/OpenSystemsLab/xxhash.nim,nimble
tcl,https://github.com/nim-lang/tcl,nimble
bumpy,https://github.com/treeform/bumpy,nimble
nlopt,https://github.com/Vindaar/nimnlopt,nimble
seriesdetiempoar,https://github.com/juancarlospaco/nim-seriesdetiempoar,nimble
variant,https://github.com/yglukhov/variant,nimble
nerve,https://github.com/nepeckman/nerve-rpc,nimble
importc_helpers,https://github.com/fredrikhr/nim-importc-helpers,nimble
texttospeech,https://github.com/dom96/texttospeech,nimble
rexpaint,https://github.com/irskep/rexpaint_nim,nimble
nimquery,https://github.com/GULPF/nimquery,nimble
locale,https://github.com/Amrykid/nim-locale/,nimble
nimothello,https://github.com/jiro4989/nimothello,nimble
spacenimtraders,https://github.com/ire4ever1190/SpaceNimTraders,nimble
maybe,https://github.com/superfunc/maybe,nimble
eth_trie,https://github.com/status-im/nim-eth-trie,nimble
qrcode,https://github.com/achesak/nim-qrcode,nimble
breeze,https://github.com/alehander42/breeze,nimble
cucumber,https://github.com/shaunc/cucumber_nim,nimble
influx,https://github.com/samdmarshall/influx.nim,nimble
nimkov,https://github.com/bit0r1n/nimkov,nimble
eloverblik,https://github.com/ThomasTJdev/nim_eloverblik_api,nimble
frag,https://github.com/fragworks/frag,nimble
ducominer,https://github.com/its5Q/ducominer,nimble
turn_based_game,https://github.com/JohnAD/turn_based_game,nimble
golden,https://github.com/disruptek/golden,nimble
halonium,https://github.com/halonium/halonium,nimble
notify,https://github.com/xbello/notify-nim,nimble
nio,https://github.com/KayraG/nio,nimble
parsesql,https://github.com/bung87/parsesql,nimble
negamax,https://github.com/JohnAD/negamax,nimble
dbschema,https://github.com/vegansk/dbschema,nimble
procs,https://github.com/c-blake/procs,nimble
nimmonocypher,https://github.com/genotrance/nimmonocypher,nimble
libipset,https://github.com/ba0f3/libipset.nim,nimble
simhash,https://github.com/bung87/simhash-nim,nimble
freegeoip,https://github.com/achesak/nim-freegeoip,nimble
osinfo,https://github.com/nim-lang/osinfo,nimble
ogham,https://github.com/stscoundrel/ogham-nim,nimble
simdX86,https://github.com/nimlibs/simdX86,nimble
nimlapack,https://github.com/andreaferretti/nimlapack,nimble
omnimax,https://github.com/vitreo12/omnimax,nimble
fltk,https://github.com/Skrylar/nfltk,nimble
pcgbasic,https://github.com/rockcavera/pcgbasic,nimble
aur,https://github.com/hnicke/aur.nim,nimble
serialization,https://github.com/status-im/nim-serialization,nimble
capnp,https://github.com/zielmicha/capnp.nim,nimble
nimflux,https://github.com/tdely/nimflux,nimble
wren,https://github.com/geotre/wren,nimble
open_elevation,https://github.com/juancarlospaco/nim-open-elevation,nimble
taglib,https://github.com/alex-laskin/nim-taglib,nimble
snip,https://github.com/genotrance/snip,nimble
nimkalc,https://github.com/nocturn9x/nimkalc,nimble
bio,https://github.com/xzeshen/bio,nimble
utf8tests,https://github.com/flenniken/utf8tests,nimble
rnim,https://github.com/SciNim/rnim,nimble
mutableseqs,https://github.com/iourinski/mutableseqs,nimble
fontconfig,https://github.com/Parashurama/fontconfig,nimble
hcparse,https://github.com/haxscramper/hcparse,nimble
overpass,https://github.com/juancarlospaco/nim-overpass,nimble
random,https://github.com/oprypin/nim-random,nimble
steganography,https://github.com/treeform/steganography,nimble
libgit2,https://github.com/barcharcraz/libgit2-nim,nimble
nimrpc_milis,https://github.com/milisarge/nimrpc_milis,nimble
oauth,https://github.com/CORDEA/oauth,nimble
cmark,https://github.com/zengxs/nim-cmark,nimble
ski,https://github.com/jiro4989/ski,nimble
freetype,https://github.com/jangko/freetype,nimble
jestergeoip,https://github.com/JohnAD/jestergeoip,nimble
fastx_reader,https://github.com/ahcm/fastx_reader,nimble
emitter,https://github.com/supranim/emitter,nimble
x11,https://github.com/nim-lang/x11,nimble
badgemaker,https://github.com/ethosa/badgemaker,nimble
anycase,https://github.com/lamartire/anycase,nimble
colorize,https://github.com/molnarmark/colorize,nimble
libp2p,https://github.com/status-im/nim-libp2p,nimble
crc32,https://github.com/juancarlospaco/nim-crc32,nimble
gdbmc,https://github.com/vycb/gdbmc.nim,nimble
paranim,https://github.com/paranim/paranim,nimble
gen,https://github.com/Adeohluwa/gen,nimble
calendar,https://github.com/adam-mcdaniel/calendar,nimble
dtoa,https://github.com/LemonBoy/dtoa.nim,nimble
notcurses,https://github.com/michaelsbradleyjr/nim-notcurses,nimble
decimal128,https://github.com/JohnAD/decimal128,nimble
slappy,https://github.com/treeform/slappy,nimble
webdavclient,https://github.com/beshrkayali/webdavclient,nimble
nimzend,https://github.com/metatexx/nimzend,nimble
datamancer,https://github.com/SciNim/datamancer,nimble
asynctest,https://github.com/markspanbroek/asynctest,nimble
nimgl,https://github.com/nimgl/nimgl,nimble
httpauth,https://github.com/FedericoCeratto/nim-httpauth,nimble
proxyproto,https://github.com/ba0f3/libproxy.nim,nimble
rss,https://github.com/achesak/nim-rss,nimble
paramidi_soundfonts,https://github.com/paranim/paramidi_soundfonts,nimble
timestamp,https://github.com/jackhftang/timestamp.nim,nimble
jsony,https://github.com/treeform/jsony,nimble
chipmunk7_demos,https://github.com/matkuki/chipmunk7_demos/,nimble
nimoji,https://github.com/pietroppeter/nimoji,nimble
dimscmd,https://github.com/ire4ever1190/dimscordCommandHandler,nimble
urlly,https://github.com/treeform/urlly,nimble
ansiwave,https://github.com/ansiwave/ansiwave,nimble
ssz_serialization,https://github.com/status-im/nim-ssz-serialization,nimble
ffpass,https://github.com/bunkford/ffpass,nimble
ndb,https://github.com/xzfc/ndb.nim,nimble
config,https://github.com/vsajip/nim-cfg-lib,nimble
bncurve,https://github.com/status-im/nim-bncurve,nimble
loadenv,https://github.com/xmonader/nim-loadenv,nimble
mqtt,https://github.com/barnybug/nim-mqtt,nimble
wox,https://github.com/roose/nim-wox,nimble
fsm,https://github.com/ba0f3/fsm.nim,nimble
shady,https://github.com/treeform/shady,nimble
rfc3339,https://github.com/Skrylar/rfc3339,nimble
nimblegui,https://github.com/ThomasTJdev/nim_nimble_gui,nimble
taskman,https://github.com/ire4ever1190/taskman,nimble
numnim,https://github.com/YesDrX/numnim,nimble
ntangle,https://github.com/OrgTangle/ntangle,nimble
ggplotnim,https://github.com/Vindaar/ggplotnim,nimble
bamboo_websocket,https://github.com/obemaru4012/bamboo_websocket,nimble
jesterwithplugins,https://github.com/JohnAD/jesterwithplugins/,nimble
nimhq,https://github.com/sillibird/nimhq,nimble
astdot,https://github.com/Rekihyt/astdot,nimble
audius,https://github.com/ceebeel/audius,nimble
ajax,https://github.com/stisa/ajax,nimble
jester,https://github.com/dom96/jester/,nimble
datetime2human,https://github.com/juancarlospaco/nim-datetime2human,nimble
spry,https://github.com/gokr/spry,nimble
phoon,https://github.com/ducdetronquito/phoon,nimble
nimPDF,https://github.com/jangko/nimpdf,nimble
linenoise,https://github.com/fallingduck/linenoise-nim,nimble
wChart,https://github.com/bunkford/wChart,nimble
optionsutils,https://github.com/PMunch/nim-optionsutils,nimble
cocktaildb,https://github.com/thechampagne/cocktaildb-nim,nimble
romans,https://github.com/lcrees/romans,nimble
mccache,https://github.com/abbeymart/mccache-nim,nimble
remarker_light,https://github.com/muxueqz/remarker_light,nimble
unsplash,https://github.com/juancarlospaco/nim-unsplash,nimble
gungnir,https://github.com/planety/gungnir,nimble
blarg,https://github.com/squattingmonk/blarg,nimble
discord_rpc,https://github.com/SolitudeSF/discord_rpc,nimble
eth_keyfile,https://github.com/status-im/nim-eth-keyfile,nimble
spills,https://github.com/andreaferretti/spills,nimble
delaunay,https://github.com/Nycto/DelaunayNim,nimble
mnemonic,https://github.com/markspanbroek/mnemonic,nimble
nimics,https://github.com/ThomasTJdev/nimics,nimble
lapp,https://gitlab.3dicc.com/gokr/lapp,nimble
nimrat,https://github.com/apense/nimrat,nimble
binio,https://github.com/Riderfighter/binio,nimble
roots,https://github.com/BarrOff/roots,nimble
plugins,https://github.com/genotrance/plugins,nimble
wZeeGrid,https://github.com/bunkford/wZeeGrid,nimble
godot,https://github.com/pragmagic/godot-nim,nimble
gles,https://github.com/nimious/gles,nimble
vaultclient,https://github.com/jackhftang/vaultclient.nim,nimble
vscds,https://github.com/doongjohn/vscds,nimble
netty,https://github.com/treeform/netty/,nimble
nimr,https://github.com/Jeff-Ciesielski/nimr,nimble
sdl1,https://github.com/nim-lang/sdl1,nimble
shioridll,https://github.com/Narazaka/shioridll-nim,nimble
pronimgress,https://github.com/bichanna/pronimgress,nimble
nimsimd,https://github.com/guzba/nimsimd,nimble
htsparse,https://github.com/haxscramper/htsparse,nimble
grim,https://github.com/ebran/grim,nimble
rbtree,https://github.com/Nycto/RBTreeNim,nimble
fixmath,https://github.com/Jeff-Ciesielski/fixmath,nimble
kmer,https://github.com/brentp/nim-kmer,nimble
prompt,https://github.com/surf1nb1rd/nim-prompt,nimble
vmvc,https://github.com/kobi2187/vmvc,nimble
libgcrypt,https://github.com/FedericoCeratto/nim-libgcrypt,nimble
rcedit,https://github.com/bung87/rcedit,nimble
fab,https://github.com/icyphox/fab,nimble
uibuilder,https://github.com/ba0f3/uibuilder.nim,nimble
nimwc,https://github.com/ThomasTJdev/nim_websitecreator,nimble
nimchromepath,https://github.com/felipetesc/NimChromePath,nimble
fmod,https://github.com/johnnovak/nim-fmod,nimble
threadproxy,https://github.com/jackhftang/threadproxy.nim,nimble
gmp,https://github.com/subsetpark/nim-gmp,nimble
protobuf_serialization,https://github.com/status-im/nim-protobuf-serialization,nimble
nimpari,https://github.com/BarrOff/nim-pari,nimble
geometryutils,https://github.com/pseudo-random/geometryutils,nimble
opus,https://github.com/capocasa/nim-opus,nimble
spinner,https://github.com/tonogram/spinner,nimble
libvlc,https://github.com/Yardanico/nim-libvlc,nimble
layonara_nwn,https://github.com/plenarius/layonara_nwn,nimble
pdba,https://github.com/misebox/pdba,nimble
retranslator,https://github.com/linksplatform/RegularExpressions.Transformer,nimble
libuv,https://github.com/lcrees/libuv,nimble
easymail,https://github.com/coocheenin/easymail,nimble
firejail,https://github.com/juancarlospaco/nim-firejail,nimble
c4,https://github.com/c0ntribut0r/cat-400,nimble
horde3d,https://github.com/fowlmouth/horde3d,nimble
enet,https://github.com/fowlmouth/nimrod-enet/,nimble
sharedmempool,https://github.com/mikra01/sharedmempool,nimble
aglet,https://github.com/liquid600pgm/aglet,nimble
bytes2human,https://github.com/juancarlospaco/nim-bytes2human,nimble
nicoru,https://github.com/fox0430/nicoru,nimble
subhook,https://github.com/ba0f3/subhook.nim,nimble
sksbox,https://github.com/Skrylar/sksbox,nimble
libnotify,https://github.com/FedericoCeratto/nim-libnotify,nimble
bpg,https://github.com/def-/nim-bpg,nimble
eth_bloom,https://github.com/status-im/nim-eth-bloom,nimble
hmac,https://github.com/OpenSystemsLab/hmac.nim,nimble
isa,https://github.com/nimscale/isa,nimble
distances,https://github.com/ayman-albaz/distances,nimble
sums,https://github.com/planetis-m/sums,nimble
strslice,https://github.com/PMunch/strslice,nimble
easings,https://github.com/juancarlospaco/nim-easings,nimble
news,https://github.com/tormund/news,nimble
cello,https://github.com/andreaferretti/cello,nimble
sorta,https://github.com/narimiran/sorta,nimble
coverartarchive,https://github.com/achesak/nim-coverartarchive,nimble
niprefs,https://github.com/Patitotective/niprefs,nimble
winversion,https://github.com/rockcavera/winversion,nimble
genieos,https://github.com/Araq/genieos/,nimble
secp256k1,https://github.com/status-im/nim-secp256k1,nimble
alut,https://github.com/rmt/alut,nimble
moe,https://github.com/fox0430/moe,nimble
euclidean,https://github.com/juancarlospaco/nim-euclidean,nimble
node,https://github.com/tulayang/nimnode,nimble
dashing,https://github.com/FedericoCeratto/nim-dashing,nimble
tencil,https://github.com/enimatek-nl/tencil,nimble
graphemes,https://github.com/nitely/nim-graphemes,nimble
todoist,https://github.com/ruivieira/nim-todoist,nimble
prettyclr,https://github.com/prettybauble/prettyclr,nimble
sparkline,https://github.com/aquilax/sparkline-nim,nimble
soundio,https://github.com/ul/soundio,nimble
pledge,https://github.com/euantorano/pledge.nim,nimble
nuuid,https://github.com/yglukhov/nim-only-uuid,nimble
wstp,https://github.com/oskca/nim-wstp,nimble
ui,https://github.com/nim-lang/ui,nimble
kdb,https://github.com/inv2004/kdb_nim,nimble
tm_client,https://github.com/termermc/nim-tm-client,nimble
ansitohtml,https://github.com/PMunch/ansitohtml,nimble
clr,https://github.com/Calinou/clr,nimble
jsmn,https://github.com/OpenSystemsLab/jsmn.nim,nimble
cli_menu,https://github.com/MnlPhlp/cli_menu,nimble
nimtesseract,https://github.com/DavideGalilei/nimtesseract,nimble
colorcol,https://github.com/SolitudeSF/colorcol,nimble
futhark,https://github.com/PMunch/futhark,nimble
marggers,https://github.com/metagn/marggers,nimble
with,https://github.com/zevv/with,nimble
uuid4,https://github.com/vtbassmatt/nim-uuid4,nimble
keystone,https://github.com/6A/Keystone.nim,nimble
alasgar,https://github.com/abisxir/alasgar,nimble
aossoa,https://github.com/guibar64/aossoa,nimble
samson,https://github.com/GULPF/samson,nimble
flatty,https://github.com/treeform/flatty,nimble
osdialog,https://github.com/johnnovak/nim-osdialog,nimble
nimjson,https://github.com/jiro4989/nimjson,nimble
awslambda,https://github.com/lambci/awslambda.nim,nimble
asyncpythonfile,https://github.com/fallingduck/asyncpythonfile-nim,nimble
dik,https://github.com/juancarlospaco/dik,nimble
hsluv,https://github.com/isthisnagee/hsluv-nim,nimble
getch,https://github.com/6A/getch,nimble
serializetools,https://github.com/JeffersonLab/serializetools,nimble
slugify,https://github.com/lenniezelk/slugify,nimble
github_api,https://github.com/watzon/github-api-nim,nimble
redis,https://github.com/nim-lang/redis,nimble
svdpi,https://github.com/kaushalmodi/nim-svdpi,nimble
nimp,https://github.com/c-blake/nimp,nimble
commandant,https://github.com/casey-SK/commandant,nimble
mustache,https://github.com/soasme/nim-mustache,nimble
gimg,https://gitlab.com/lurlo/gimg,nimble
finals,https://github.com/quelklef/nim-finals,nimble
